Date;Close(SAND.ST)
2019-01-14 13:00;134.05
2019-01-14 12:30;133.5
2019-01-14 12:00;133.6
2019-01-14 11:30;133.05
2019-01-14 11:00;132.65
2019-01-14 10:30;132.9
2019-01-14 10:00;132.6
2019-01-14 09:30;132.95
2019-01-11 17:30;134.5
2019-01-11 17:00;135
2019-01-11 16:30;134.3
2019-01-11 16:00;133.8
2019-01-11 15:30;134.35
2019-01-11 15:00;134.1
2019-01-11 14:30;133.65
2019-01-11 14:00;133.5
2019-01-11 13:30;133.5
2019-01-11 13:00;133.65
2019-01-11 12:30;133.7
2019-01-11 12:00;133.75
2019-01-11 11:30;133.6
2019-01-11 11:00;133.95
2019-01-11 10:30;133.8
2019-01-11 10:00;133.7
2019-01-11 09:30;134.1
2019-01-10 17:30;134
2019-01-10 17:00;134.2
2019-01-10 16:30;134.3
2019-01-10 16:00;133.6
2019-01-10 15:30;133.7
2019-01-10 15:00;134.5
2019-01-10 14:30;134.5
2019-01-10 14:00;134.05
2019-01-10 13:30;133.6
2019-01-10 13:00;133.5
2019-01-10 12:30;133.95
2019-01-10 12:00;134
2019-01-10 11:30;134.6
2019-01-10 11:00;134.3
2019-01-10 10:30;133.95
2019-01-10 10:00;133.5
2019-01-10 09:30;132.9
2019-01-09 17:30;135.85
2019-01-09 17:00;135.7
2019-01-09 16:30;135.75
2019-01-09 16:00;136.55
2019-01-09 15:30;136.8
2019-01-09 15:00;137.1
2019-01-09 14:30;136.95
2019-01-09 14:00;136.75
2019-01-09 13:30;136.25
2019-01-09 13:00;136.15
2019-01-09 12:30;136
2019-01-09 12:00;136
2019-01-09 11:30;135.85
2019-01-09 11:00;136.7
2019-01-09 10:30;136.45
2019-01-09 10:00;136
2019-01-09 09:30;135.25
2019-01-08 17:30;134.5
2019-01-08 17:00;134.45
2019-01-08 16:30;135.35
2019-01-08 16:00;135.25
2019-01-08 15:30;135.55
2019-01-08 15:00;135.5
2019-01-08 14:30;135
2019-01-08 14:00;135.35
2019-01-08 13:30;135
2019-01-08 13:00;134.9
2019-01-08 12:30;134.75
2019-01-08 12:00;134.65
2019-01-08 11:30;133.45
2019-01-08 11:00;133.9
2019-01-08 10:30;133.95
2019-01-08 10:00;134.4
2019-01-08 09:30;133.85
2019-01-07 17:30;131
2019-01-07 17:00;130.85
2019-01-07 16:30;130.35
2019-01-07 16:00;130.3
2019-01-07 15:30;130.9
2019-01-07 15:00;130.75
2019-01-07 14:30;130.45
2019-01-07 14:00;130.25
2019-01-07 13:30;130.05
2019-01-07 13:00;129.9
2019-01-07 12:30;130.5
2019-01-07 12:00;130.7
2019-01-07 11:30;130.55
2019-01-07 11:00;130
2019-01-07 10:30;130.25
2019-01-07 10:00;130.6
2019-01-07 09:30;130.15
2019-01-04 17:30;129.6
2019-01-04 17:00;128.85
2019-01-04 16:30;128.25
2019-01-04 16:00;127.3
2019-01-04 15:30;127.25
2019-01-04 15:00;126.75
2019-01-04 14:30;126.3
2019-01-04 14:00;126.4
2019-01-04 13:30;126
2019-01-04 13:00;125.7
2019-01-04 12:30;126.15
2019-01-04 12:00;125.9
2019-01-04 11:30;125.95
2019-01-04 11:00;125.9
2019-01-04 10:30;125.6
2019-01-04 10:00;125.05
2019-01-04 09:30;124.85
2019-01-03 17:30;122.7
2019-01-03 17:00;122.9
2019-01-03 16:30;123.05
2019-01-03 16:00;123.85
2019-01-03 15:30;125.1
2019-01-03 15:00;125.15
2019-01-03 14:30;125.1
2019-01-03 14:00;124.7
2019-01-03 13:30;125.05
2019-01-03 13:00;124.8
2019-01-03 12:30;124.2
2019-01-03 12:00;124.55
2019-01-03 11:30;124.75
2019-01-03 11:00;125.2
2019-01-03 10:30;125.65
2019-01-03 10:00;124.5
2019-01-03 09:30;124.7
2019-01-02 17:30;125.75
2019-01-02 17:00;125.9
2019-01-02 16:30;125.4
2019-01-02 16:00;125.85
2019-01-02 15:30;125.05
2019-01-02 15:00;124.6
2019-01-02 14:30;124.95
2019-01-02 14:00;125.6
2019-01-02 13:30;125.7
2019-01-02 13:00;124.95
2019-01-02 12:30;125.05
2019-01-02 12:00;124.3
2019-01-02 11:30;124.15
2019-01-02 11:00;123.8
2019-01-02 10:30;123.7
2019-01-02 10:00;123.25
2019-01-02 09:30;123.5
2018-12-28 17:30;126.35
2018-12-28 17:00;126.2
2018-12-28 16:30;126.8
2018-12-28 16:00;127.3
2018-12-28 15:30;127.45
2018-12-28 15:00;127.15
2018-12-28 14:30;126.9
2018-12-28 14:00;127.05
2018-12-28 13:30;126.55
2018-12-28 13:00;127
2018-12-28 12:30;127.3
2018-12-28 12:00;127.35
2018-12-28 11:30;127.35
2018-12-28 11:00;127
2018-12-28 10:30;126.9
2018-12-28 10:00;127.3
2018-12-28 09:30;126.55
2018-12-27 17:30;124.85
2018-12-27 17:00;124.55
2018-12-27 16:30;124.45
2018-12-27 16:00;124.8
2018-12-27 15:30;124.75
2018-12-27 15:00;124.45
2018-12-27 14:30;124.35
2018-12-27 14:00;124.45
2018-12-27 13:30;124.7
2018-12-27 13:00;124.4
2018-12-27 12:30;124.7
2018-12-27 12:00;125
2018-12-27 11:30;125.25
2018-12-27 11:00;124.15
2018-12-27 10:30;124.75
2018-12-27 10:00;124.9
2018-12-27 09:30;126.4
2018-12-21 17:30;124.85
2018-12-21 17:00;125.3
2018-12-21 16:30;126.3
2018-12-21 16:00;125.65
2018-12-21 15:30;125.55
2018-12-21 15:00;125.85
2018-12-21 14:30;125.25
2018-12-21 14:00;125.6
2018-12-21 13:30;125.35
2018-12-21 13:00;125.8
2018-12-21 12:30;125.65
2018-12-21 12:00;125.65
2018-12-21 11:30;124.9
2018-12-21 11:00;125.65
2018-12-21 10:30;125.6
2018-12-21 10:00;125.85
2018-12-21 09:30;126.1
2018-12-20 17:30;125.75
2018-12-20 17:00;126.35
2018-12-20 16:30;126.4
2018-12-20 16:00;126.35
2018-12-20 15:30;125.85
2018-12-20 15:00;125.85
2018-12-20 14:30;125.9
2018-12-20 14:00;125.8
2018-12-20 13:30;125.95
2018-12-20 13:00;126
2018-12-20 12:30;125.3
2018-12-20 12:00;124.75
2018-12-20 11:30;124.8
2018-12-20 11:00;125.35
2018-12-20 10:30;125.4
2018-12-20 10:00;125.8
2018-12-20 09:30;125.85
2018-12-19 17:30;127.4
2018-12-19 17:00;127.4
2018-12-19 16:30;127.15
2018-12-19 16:00;126.95
2018-12-19 15:30;127.2
2018-12-19 15:00;127.15
2018-12-19 14:30;127.25
2018-12-19 14:00;127.95
2018-12-19 13:30;128
2018-12-19 13:00;127.3
2018-12-19 12:30;127.6
2018-12-19 12:00;127.95
2018-12-19 11:30;128.4
2018-12-19 11:00;128.35
2018-12-19 10:30;128.2
2018-12-19 10:00;128.4
2018-12-19 09:30;128.35
2018-12-18 17:30;128.3
2018-12-18 17:00;128.55
2018-12-18 16:30;128.65
2018-12-18 16:00;129.45
2018-12-18 15:30;128.45
2018-12-18 15:00;128.8
2018-12-18 14:30;129.5
2018-12-18 14:00;129.25
2018-12-18 13:30;129.15
2018-12-18 13:00;129.05
2018-12-18 12:30;128.95
2018-12-18 12:00;128.55
2018-12-18 11:30;129.15
2018-12-18 11:00;128.65
2018-12-18 10:30;127.2
2018-12-18 10:00;127.35
2018-12-18 09:30;126.8
2018-12-17 17:30;127.3
2018-12-17 17:00;127.25
2018-12-17 16:30;127.25
2018-12-17 16:00;127.25
2018-12-17 15:30;126.95
2018-12-17 15:00;127.3
2018-12-17 14:30;127.8
2018-12-17 14:00;127.7
2018-12-17 13:30;127.85
2018-12-17 13:00;127.85
2018-12-17 12:30;128
2018-12-17 12:00;128.25
2018-12-17 11:30;128.75
2018-12-17 11:00;128.05
2018-12-17 10:30;128.25
2018-12-17 10:00;128.65
2018-12-17 09:30;129
2018-12-14 17:30;128.4
2018-12-14 17:00;128.8
2018-12-14 16:30;129.05
2018-12-14 16:00;130.05
2018-12-14 15:30;128.65
2018-12-14 15:00;129.15
2018-12-14 14:30;128.7
2018-12-14 14:00;128.5
2018-12-14 13:30;128.6
2018-12-14 13:00;128.8
2018-12-14 12:30;128.55
2018-12-14 12:00;128.1
2018-12-14 11:30;128
2018-12-14 11:00;127.55
2018-12-14 10:30;127.35
2018-12-14 10:00;127.55
2018-12-14 09:30;127.6
2018-12-13 17:30;129.35
2018-12-13 17:00;129.15
2018-12-13 16:30;129.3
2018-12-13 16:00;129.15
2018-12-13 15:30;129.65
2018-12-13 15:00;129.3
2018-12-13 14:30;128.65
2018-12-13 14:00;128.35
2018-12-13 13:30;128.55
2018-12-13 13:00;128.7
2018-12-13 12:30;129
2018-12-13 12:00;128.75
2018-12-13 11:30;128.85
2018-12-13 11:00;128.65
2018-12-13 10:30;128
2018-12-13 10:00;128.1
2018-12-13 09:30;128.3
2018-12-12 17:30;129.05
2018-12-12 17:00;128.65
2018-12-12 16:30;128.9
2018-12-12 16:00;129.2
2018-12-12 15:30;129.1
2018-12-12 15:00;128.75
2018-12-12 14:30;128.65
2018-12-12 14:00;128.6
2018-12-12 13:30;128.4
2018-12-12 13:00;128.5
2018-12-12 12:30;128.5
2018-12-12 12:00;128.65
2018-12-12 11:30;128.5
2018-12-12 11:00;129.05
2018-12-12 10:30;128.25
2018-12-12 10:00;127.8
2018-12-12 09:30;127
2018-12-11 17:30;126.2
2018-12-11 17:00;126.55
2018-12-11 16:30;126.8
2018-12-11 16:00;126.45
2018-12-11 15:30;126.65
2018-12-11 15:00;126.65
2018-12-11 14:30;126.15
2018-12-11 14:00;126.2
2018-12-11 13:30;125.95
2018-12-11 13:00;125.8
2018-12-11 12:30;125.05
2018-12-11 12:00;125.15
2018-12-11 11:30;125
2018-12-11 11:00;124.35
2018-12-11 10:30;124.45
2018-12-11 10:00;123.95
2018-12-11 09:30;124.2
2018-12-10 17:30;123.05
2018-12-10 17:00;123.6
2018-12-10 16:30;124.55
2018-12-10 16:00;124.65
2018-12-10 15:30;124.75
2018-12-10 15:00;124.6
2018-12-10 14:30;124.95
2018-12-10 14:00;124.65
2018-12-10 13:30;124.55
2018-12-10 13:00;124.75
2018-12-10 12:30;124.7
2018-12-10 12:00;124.7
2018-12-10 11:30;124.65
2018-12-10 11:00;124.55
2018-12-10 10:30;124.3
2018-12-10 10:00;123.35
2018-12-10 09:30;124
2018-12-07 17:30;126.35
2018-12-07 17:00;127.1
2018-12-07 16:30;127.1
2018-12-07 16:00;128
2018-12-07 15:30;126.95
2018-12-07 15:00;127.5
2018-12-07 14:30;127.15
2018-12-07 14:00;127.05
2018-12-07 13:30;126.8
2018-12-07 13:00;126.8
2018-12-07 12:30;126.75
2018-12-07 12:00;126.75
2018-12-07 11:30;127
2018-12-07 11:00;127.25
2018-12-07 10:30;127.75
2018-12-07 10:00;127.7
2018-12-07 09:30;127.9
2018-12-06 17:30;126.1
2018-12-06 17:00;126.9
2018-12-06 16:30;127.4
2018-12-06 16:00;126.95
2018-12-06 15:30;127.05
2018-12-06 15:00;127.15
2018-12-06 14:30;127
2018-12-06 14:00;126.95
2018-12-06 13:30;127.7
2018-12-06 13:00;127.1
2018-12-06 12:30;127.45
2018-12-06 12:00;127.3
2018-12-06 11:30;126.95
2018-12-06 11:00;127.1
2018-12-06 10:30;128.4
2018-12-06 10:00;129.15
2018-12-06 09:30;129.65
2018-12-05 17:30;132.6
2018-12-05 17:00;132.9
2018-12-05 16:30;132.9
2018-12-05 16:00;132.6
2018-12-05 15:30;133.15
2018-12-05 15:00;133.15
2018-12-05 14:30;133.3
2018-12-05 14:00;133.15
2018-12-05 13:30;133
2018-12-05 13:00;133.35
2018-12-05 12:30;133.35
2018-12-05 12:00;133.9
2018-12-05 11:30;133.8
2018-12-05 11:00;134.15
2018-12-05 10:30;133.95
2018-12-05 10:00;134.55
2018-12-05 09:30;133.75
2018-12-04 17:30;135.35
2018-12-04 17:00;135.8
2018-12-04 16:30;136
2018-12-04 16:00;135.7
2018-12-04 15:30;136.2
2018-12-04 15:00;136.15
2018-12-04 14:30;135.8
2018-12-04 14:00;135.5
2018-12-04 13:30;135.65
2018-12-04 13:00;135.8
2018-12-04 12:30;135.6
2018-12-04 12:00;135.85
2018-12-04 11:30;136.15
2018-12-04 11:00;135.85
2018-12-04 10:30;135.95
2018-12-04 10:00;135.7
2018-12-04 09:30;136.25
2018-12-03 17:30;136.5
2018-12-03 17:00;136.85
2018-12-03 16:30;137.6
2018-12-03 16:00;137.4
2018-12-03 15:30;138.2
2018-12-03 15:00;138.05
2018-12-03 14:30;137.15
2018-12-03 14:00;137.3
2018-12-03 13:30;137.65
2018-12-03 13:00;137.9
2018-12-03 12:30;138.7
2018-12-03 12:00;138.85
2018-12-03 11:30;139.3
2018-12-03 11:00;139.1
2018-12-03 10:30;139.75
2018-12-03 10:00;139.45
2018-12-03 09:30;139.45
2018-11-30 17:30;135
2018-11-30 17:00;135
2018-11-30 16:30;134.55
2018-11-30 16:00;134
2018-11-30 15:30;133.1
2018-11-30 15:00;133.2
2018-11-30 14:30;133.4
2018-11-30 14:00;133
2018-11-30 13:30;133.05
2018-11-30 13:00;133.5
2018-11-30 12:30;133.25
2018-11-30 12:00;133.55
2018-11-30 11:30;133.75
2018-11-30 11:00;133.7
2018-11-30 10:30;133.75
2018-11-30 10:00;133.95
2018-11-30 09:30;134.1
2018-11-29 17:30;134.7
2018-11-29 17:00;134.5
2018-11-29 16:30;134.35
2018-11-29 16:00;134.4
2018-11-29 15:30;134.5
2018-11-29 15:00;134.35
2018-11-29 14:30;134.1
2018-11-29 14:00;134.4
2018-11-29 13:30;134.3
2018-11-29 13:00;133.75
2018-11-29 12:30;133.05
2018-11-29 12:00;132.75
2018-11-29 11:30;133.25
2018-11-29 11:00;133.3
2018-11-29 10:30;133.5
2018-11-29 10:00;133.85
2018-11-29 09:30;133.4
2018-11-28 17:30;130.2
2018-11-28 17:00;129.8
2018-11-28 16:30;130
2018-11-28 16:00;130.85
2018-11-28 15:30;131.05
2018-11-28 15:00;131.25
2018-11-28 14:30;130.7
2018-11-28 14:00;130.55
2018-11-28 13:30;130.5
2018-11-28 13:00;130.15
2018-11-28 12:30;130.4
2018-11-28 12:00;130.85
2018-11-28 11:30;130.4
2018-11-28 11:00;130.2
2018-11-28 10:30;129.8
2018-11-28 10:00;130
2018-11-28 09:30;130.45
2018-11-27 17:30;130.25
2018-11-27 17:00;129.8
2018-11-27 16:30;129.7
2018-11-27 16:00;130.4
2018-11-27 15:30;130.6
2018-11-27 15:00;130.8
2018-11-27 14:30;130.25
2018-11-27 14:00;130.35
2018-11-27 13:30;130.25
2018-11-27 13:00;130.9
2018-11-27 12:30;131.15
2018-11-27 12:00;131.1
2018-11-27 11:30;131.7
2018-11-27 11:00;132.2
2018-11-27 10:30;131.65
2018-11-27 10:00;132.1
2018-11-27 09:30;131.65
2018-11-26 17:30;133.65
2018-11-26 17:00;133.55
2018-11-26 16:30;133.15
2018-11-26 16:00;132.85
2018-11-26 15:30;132.05
2018-11-26 15:00;132.65
2018-11-26 14:30;132
2018-11-26 14:00;132.05
2018-11-26 13:30;132.45
2018-11-26 13:00;132.4
2018-11-26 12:30;132.1
2018-11-26 12:00;132.25
2018-11-26 11:30;132
2018-11-26 11:00;132.05
2018-11-26 10:30;132.4
2018-11-26 10:00;132.85
2018-11-26 09:30;132.5
2018-11-23 17:30;130.8
2018-11-23 17:00;130.3
2018-11-23 16:30;130
2018-11-23 16:00;130.35
2018-11-23 15:30;130.2
2018-11-23 15:00;130.15
2018-11-23 14:30;130.65
2018-11-23 14:00;131.2
2018-11-23 13:30;130.9
2018-11-23 13:00;131.35
2018-11-23 12:30;131.45
2018-11-23 12:00;131.7
2018-11-23 11:30;131.65
2018-11-23 11:00;131.95
2018-11-23 10:30;132.05
2018-11-23 10:00;131.5
2018-11-23 09:30;131.55
2018-11-22 17:30;130.9
2018-11-22 17:00;130.9
2018-11-22 16:30;131
2018-11-22 16:00;131.35
2018-11-22 15:30;131.2
2018-11-22 15:00;130.85
2018-11-22 14:30;131.2
2018-11-22 14:00;131.5
2018-11-22 13:30;131.45
2018-11-22 13:00;131.65
2018-11-22 12:30;131.5
2018-11-22 12:00;131.35
2018-11-22 11:30;131.35
2018-11-22 11:00;131.15
2018-11-22 10:30;131.15
2018-11-22 10:00;131.75
2018-11-22 09:30;132.4
2018-11-21 17:30;133.35
2018-11-21 17:00;133.4
2018-11-21 16:30;133.55
2018-11-21 16:00;132.4
2018-11-21 15:30;132.15
2018-11-21 15:00;132.3
2018-11-21 14:30;132.1
2018-11-21 14:00;131.65
2018-11-21 13:30;131.05
2018-11-21 13:00;130.75
2018-11-21 12:30;131.05
2018-11-21 12:00;131
2018-11-21 11:30;131.55
2018-11-21 11:00;131.65
2018-11-21 10:30;131.95
2018-11-21 10:00;131.85
2018-11-21 09:30;131.5
2018-11-20 17:30;130.9
2018-11-20 17:00;131.3
2018-11-20 16:30;130.4
2018-11-20 16:00;130
2018-11-20 15:30;129.85
2018-11-20 15:00;129.7
2018-11-20 14:30;130.8
2018-11-20 14:00;130.95
2018-11-20 13:30;131.1
2018-11-20 13:00;132
2018-11-20 12:30;131.3
2018-11-20 12:00;130.8
2018-11-20 11:30;131.2
2018-11-20 11:00;130.75
2018-11-20 10:30;130.75
2018-11-20 10:00;130.5
2018-11-20 09:30;131.45
2018-11-19 17:30;133.55
2018-11-19 17:00;134.45
2018-11-19 16:30;134.45
2018-11-19 16:00;135.15
2018-11-19 15:30;135.9
2018-11-19 15:00;135.6
2018-11-19 14:30;135.65
2018-11-19 14:00;135.25
2018-11-19 13:30;134.65
2018-11-19 13:00;134.55
2018-11-19 12:30;135.15
2018-11-19 12:00;135.15
2018-11-19 11:30;135.35
2018-11-19 11:00;135.05
2018-11-19 10:30;136.35
2018-11-19 10:00;136.7
2018-11-19 09:30;136.8
2018-11-16 17:30;135.3
2018-11-16 17:00;135.95
2018-11-16 16:30;135.9
2018-11-16 16:00;135.55
2018-11-16 15:30;134.9
2018-11-16 15:00;135.5
2018-11-16 14:30;135.2
2018-11-16 14:00;135.95
2018-11-16 13:30;136.05
2018-11-16 13:00;136.35
2018-11-16 12:30;136.15
2018-11-16 12:00;136.35
2018-11-16 11:30;137.15
2018-11-16 11:00;137.4
2018-11-16 10:30;136.75
2018-11-16 10:00;136.55
2018-11-16 09:30;136.2
2018-11-15 17:30;134.4
2018-11-15 17:00;133.85
2018-11-15 16:30;133.9
2018-11-15 16:00;134.25
2018-11-15 15:30;134.7
2018-11-15 15:00;134.7
2018-11-15 14:30;135.65
2018-11-15 14:00;136.05
2018-11-15 13:30;136.25
2018-11-15 13:00;136.05
2018-11-15 12:30;136.15
2018-11-15 12:00;136.35
2018-11-15 11:30;136.3
2018-11-15 11:00;135.9
2018-11-15 10:30;136.1
2018-11-15 10:00;135.85
2018-11-15 09:30;137.25
2018-11-14 17:30;135.45
2018-11-14 17:00;135.6
2018-11-14 16:30;136
2018-11-14 16:00;135.55
2018-11-14 15:30;136.25
2018-11-14 15:00;136.4
2018-11-14 14:30;134.9
2018-11-14 14:00;134.7
2018-11-14 13:30;134.65
2018-11-14 13:00;134.3
2018-11-14 12:30;134.75
2018-11-14 12:00;135.35
2018-11-14 11:30;134.75
2018-11-14 11:00;134.45
2018-11-14 10:30;134.25
2018-11-14 10:00;134.65
2018-11-14 09:30;134.8
2018-11-13 17:30;137.2
2018-11-13 17:00;135.9
2018-11-13 16:30;134.2
2018-11-13 16:00;135.1
2018-11-13 15:30;134.95
2018-11-13 15:00;136.4
2018-11-13 14:30;136.75
2018-11-13 14:00;136.75
2018-11-13 13:30;137.2
2018-11-13 13:00;136.6
2018-11-13 12:30;136.8
2018-11-13 12:00;136.45
2018-11-13 11:30;136.25
2018-11-13 11:00;136.4
2018-11-13 10:30;137.4
2018-11-13 10:00;137.85
2018-11-13 09:30;138.1
2018-11-12 17:30;136.8
2018-11-12 17:00;136.4
2018-11-12 16:30;136.95
2018-11-12 16:00;136.95
2018-11-12 15:30;137.3
2018-11-12 15:00;137.6
2018-11-12 14:30;137.8
2018-11-12 14:00;138
2018-11-12 13:30;138.9
2018-11-12 13:00;138.9
2018-11-12 12:30;139.05
2018-11-12 12:00;138.6
2018-11-12 11:30;138.15
2018-11-12 11:00;138.3
2018-11-12 10:30;138.9
2018-11-12 10:00;138.7
2018-11-12 09:30;139.75
2018-11-09 17:30;138.65
2018-11-09 17:00;138.85
2018-11-09 16:30;138.85
2018-11-09 16:00;138.9
2018-11-09 15:30;139.1
2018-11-09 15:00;139.4
2018-11-09 14:30;139.9
2018-11-09 14:00;139.65
2018-11-09 13:30;139.9
2018-11-09 13:00;139.9
2018-11-09 12:30;139.85
2018-11-09 12:00;139.55
2018-11-09 11:30;140.05
2018-11-09 11:00;139.5
2018-11-09 10:30;140.35
2018-11-09 10:00;139.5
2018-11-09 09:30;140.65
2018-11-08 17:30;142.25
2018-11-08 17:00;142
2018-11-08 16:30;142
2018-11-08 16:00;142.35
2018-11-08 15:30;142.2
2018-11-08 15:00;142.35
2018-11-08 14:30;142.85
2018-11-08 14:00;143.1
2018-11-08 13:30;142.9
2018-11-08 13:00;143.15
2018-11-08 12:30;143.1
2018-11-08 12:00;143.15
2018-11-08 11:30;143.4
2018-11-08 11:00;143.05
2018-11-08 10:30;143.55
2018-11-08 10:00;143.85
2018-11-08 09:30;143.9
2018-11-07 17:30;142.8
2018-11-07 17:00;142.95
2018-11-07 16:30;142.65
2018-11-07 16:00;142.45
2018-11-07 15:30;142.95
2018-11-07 15:00;142
2018-11-07 14:30;142.65
2018-11-07 14:00;143.1
2018-11-07 13:30;143.15
2018-11-07 13:00;143.55
2018-11-07 12:30;144
2018-11-07 12:00;144.5
2018-11-07 11:30;143.9
2018-11-07 11:00;144.1
2018-11-07 10:30;144.6
2018-11-07 10:00;144.5
2018-11-07 09:30;145.55
2018-11-06 17:30;143.55
2018-11-06 17:00;143.45
2018-11-06 16:30;143.2
2018-11-06 16:00;144.15
2018-11-06 15:30;143.35
2018-11-06 15:00;143.55
2018-11-06 14:30;143.6
2018-11-06 14:00;143.55
2018-11-06 13:30;143.9
2018-11-06 13:00;143.45
2018-11-06 12:30;143.3
2018-11-06 12:00;143.2
2018-11-06 11:30;143.15
2018-11-06 11:00;143.55
2018-11-06 10:30;144.25
2018-11-06 10:00;143.6
2018-11-06 09:30;143
2018-11-05 17:30;143.6
2018-11-05 17:00;143.65
2018-11-05 16:30;142.7
2018-11-05 16:00;143
2018-11-05 15:30;143.35
2018-11-05 15:00;143.3
2018-11-05 14:30;143.5
2018-11-05 14:00;143.9
2018-11-05 13:30;144.15
2018-11-05 13:00;144.5
2018-11-05 12:30;144.85
2018-11-05 12:00;144.4
2018-11-05 11:30;144.35
2018-11-05 11:00;143.65
2018-11-05 10:30;143.85
2018-11-05 10:00;143.3
2018-11-05 09:30;143.7
2018-11-02 13:00;145.8
2018-11-02 12:30;146.25
2018-11-02 12:00;146.7
2018-11-02 11:30;147.15
2018-11-02 11:00;148.35
2018-11-02 10:30;147.85
2018-11-02 10:00;147.5
2018-11-02 09:30;147.4
2018-11-01 17:30;143.55
2018-11-01 17:00;143.7
2018-11-01 16:30;143.3
2018-11-01 16:00;143.5
2018-11-01 15:30;143.2
2018-11-01 15:00;142.6
2018-11-01 14:30;143.55
2018-11-01 14:00;143.3
2018-11-01 13:30;143.7
2018-11-01 13:00;143.95
2018-11-01 12:30;144.1
2018-11-01 12:00;144.55
2018-11-01 11:30;144.45
2018-11-01 11:00;145.05
2018-11-01 10:30;145.05
2018-11-01 10:00;144.6
2018-11-01 09:30;144.75
2018-10-31 17:30;144.9
2018-10-31 17:00;145.2
2018-10-31 16:30;145.95
2018-10-31 16:00;145.3
2018-10-31 15:30;146.25
2018-10-31 15:00;146.35
2018-10-31 14:30;145.45
2018-10-31 14:00;145.2
2018-10-31 13:30;145.4
2018-10-31 13:00;145.75
2018-10-31 12:30;145.8
2018-10-31 12:00;145.9
2018-10-31 11:30;145.35
2018-10-31 11:00;145.1
2018-10-31 10:30;144.55
2018-10-31 10:00;144.9
2018-10-31 09:30;144
2018-10-30 17:30;141.9
2018-10-30 17:00;142.15
2018-10-30 16:30;142.3
2018-10-30 16:00;140.75
2018-10-30 15:30;139.9
2018-10-30 15:00;140.95
2018-10-30 14:30;138.85
2018-10-30 14:00;140.3
2018-10-30 13:30;140.5
2018-10-30 13:00;140.8
2018-10-30 12:30;140.7
2018-10-30 12:00;140.4
2018-10-30 11:30;141.05
2018-10-30 11:00;140.6
2018-10-30 10:30;140.4
2018-10-30 10:00;139.25
2018-10-30 09:30;139.9
2018-10-29 17:30;139.8
2018-10-29 17:00;140.4
2018-10-29 16:30;140.55
2018-10-29 16:00;141.25
2018-10-29 15:30;142
2018-10-29 15:00;141
2018-10-29 14:30;142.5
2018-10-29 14:00;143.7
2018-10-29 13:30;143.75
2018-10-29 13:00;143.6
2018-10-29 12:30;143.8
2018-10-29 12:00;142.85
2018-10-29 11:30;142.05
2018-10-29 11:00;139.65
2018-10-29 10:30;138.5
2018-10-29 10:00;137.4
2018-10-29 09:30;136.7
2018-10-26 17:30;135.35
2018-10-26 17:00;133.6
2018-10-26 16:30;135
2018-10-26 16:00;135.55
2018-10-26 15:30;134.95
2018-10-26 15:00;135.55
2018-10-26 14:30;135.25
2018-10-26 14:00;135.35
2018-10-26 13:30;135.5
2018-10-26 13:00;134.85
2018-10-26 12:30;134.65
2018-10-26 12:00;134.95
2018-10-26 11:30;134.3
2018-10-26 11:00;135.2
2018-10-26 10:30;135.3
2018-10-26 10:00;134.65
2018-10-26 09:30;134.1
2018-10-25 17:30;138.35
2018-10-25 17:00;138.05
2018-10-25 16:30;138.25
2018-10-25 16:00;138.35
2018-10-25 15:30;137.15
2018-10-25 15:00;136.8
2018-10-25 14:30;137.25
2018-10-25 14:00;136.7
2018-10-25 13:30;136.75
2018-10-25 13:00;135.6
2018-10-25 12:30;135.4
2018-10-25 12:00;136.35
2018-10-25 11:30;136.25
2018-10-25 11:00;135
2018-10-25 10:30;134.5
2018-10-25 10:00;134.2
2018-10-25 09:30;132.05
2018-10-24 17:30;134.85
2018-10-24 17:00;135.95
2018-10-24 16:30;136.15
2018-10-24 16:00;136.35
2018-10-24 15:30;136.7
2018-10-24 15:00;136.35
2018-10-24 14:30;135.9
2018-10-24 14:00;136.2
2018-10-24 13:30;134.8
2018-10-24 13:00;134.75
2018-10-24 12:30;133.65
2018-10-24 12:00;133.95
2018-10-24 11:30;132.15
2018-10-24 11:00;132.5
2018-10-24 10:30;133.45
2018-10-24 10:00;133.4
2018-10-24 09:30;133.3
2018-10-23 17:30;135.3
2018-10-23 17:00;134.5
2018-10-23 16:30;133.35
2018-10-23 16:00;133.7
2018-10-23 15:30;132.35
2018-10-23 15:00;131.9
2018-10-23 14:30;131.75
2018-10-23 14:00;132
2018-10-23 13:30;133.35
2018-10-23 13:00;134.5
2018-10-23 12:30;136.3
2018-10-23 12:00;130.7
2018-10-23 11:30;131.7
2018-10-23 11:00;130.1
2018-10-23 10:30;131.15
2018-10-23 10:00;131.75
2018-10-23 09:30;132.25
2018-10-22 17:30;135.7
2018-10-22 17:00;136.25
2018-10-22 16:30;135.5
2018-10-22 16:00;136.35
2018-10-22 15:30;137.2
2018-10-22 15:00;137.75
2018-10-22 14:30;138.15
2018-10-22 14:00;137.9
2018-10-22 13:30;138.3
2018-10-22 13:00;137.15
2018-10-22 12:30;137.15
2018-10-22 12:00;137.25
2018-10-22 11:30;137.15
2018-10-22 11:00;137.5
2018-10-22 10:30;137.5
2018-10-22 10:00;136.95
2018-10-22 09:30;136.7
2018-10-19 17:30;136.3
2018-10-19 17:00;136.9
2018-10-19 16:30;135.95
2018-10-19 16:00;136
2018-10-19 15:30;135.05
2018-10-19 15:00;135.05
